nameyear,name,datetime,year,month,day,hour,lat,long,pred_lat,pred_long,status,category,wind,pressure,ts_diameter,hu_diameter,rank
Cora-1978,Cora,8/8/1978 6:00,1978,8,8,6,13.9,-39.6,13.8,-37.8,tropical depression,-1,30,1008,,,3
Cora-1978,Cora,8/8/1978 12:00,1978,8,8,12,14,-41.5,13.9,-39.6,tropical storm,0,50,1003,,,4
Cora-1978,Cora,8/8/1978 18:00,1978,8,8,18,14,-43.2,14,-41.5,hurricane,1,65,990,,,5
Cora-1978,Cora,8/9/1978 0:00,1978,8,9,0,14,-44.9,14,-43.2,hurricane,1,80,980,,,6
Cora-1978,Cora,8/9/1978 6:00,1978,8,9,6,13.9,-46.8,14,-44.9,hurricane,1,80,980,,,7
Cora-1978,Cora,8/9/1978 12:00,1978,8,9,12,13.6,-48.6,13.9,-46.8,hurricane,1,70,988,,,8
Cora-1978,Cora,8/9/1978 18:00,1978,8,9,18,13.2,-50.6,13.6,-48.6,hurricane,1,65,998,,,9
Cora-1978,Cora,8/10/1978 0:00,1978,8,10,0,12.8,-52.8,13.2,-50.6,tropical storm,0,60,1006,,,10
Cora-1978,Cora,8/10/1978 6:00,1978,8,10,6,12.4,-54.8,12.8,-52.8,tropical storm,0,55,1007,,,11
Cora-1978,Cora,8/10/1978 12:00,1978,8,10,12,12.2,-56.8,12.4,-54.8,tropical storm,0,55,1007,,,12
Cora-1978,Cora,8/10/1978 18:00,1978,8,10,18,12.1,-58.8,12.2,-56.8,tropical storm,0,50,1008,,,13
Cora-1978,Cora,8/11/1978 0:00,1978,8,11,0,12,-60.9,12.1,-58.8,tropical storm,0,45,1008,,,14
Cora-1978,Cora,8/11/1978 6:00,1978,8,11,6,12,-62.8,12,-60.9,tropical storm,0,35,1008,,,15
Cora-1978,Cora,8/11/1978 12:00,1978,8,11,12,12.1,-64.8,12,-62.8,tropical depression,-1,30,1008,,,16
Cora-1978,Cora,8/11/1978 18:00,1978,8,11,18,12.1,-66.8,12.1,-64.8,tropical depression,-1,30,1009,,,17
Cora-1978,Cora,8/12/1978 0:00,1978,8,12,0,12.2,-68.8,12.1,-66.8,tropical depression,-1,30,1010,,,18
Juliet-1978,Juliet,10/7/1978 18:00,1978,10,7,18,18,-55.6,18,-55.6,tropical depression,-1,25,1011,,,0
Juliet-1978,Juliet,10/8/1978 0:00,1978,10,8,0,18.3,-56.6,18,-55.6,tropical depression,-1,30,1010,,,1
Juliet-1978,Juliet,10/8/1978 6:00,1978,10,8,6,18.6,-57.7,18.3,-56.6,tropical depression,-1,30,1009,,,2
Juliet-1978,Juliet,10/8/1978 12:00,1978,10,8,12,18.8,-58.7,18.6,-57.7,tropical storm,0,35,1008,,,3
Juliet-1978,Juliet,10/8/1978 18:00,1978,10,8,18,19,-59.8,18.8,-58.7,tropical storm,0,40,1007,,,4
Juliet-1978,Juliet,10/9/1978 0:00,1978,10,9,0,19.3,-60.9,19,-59.8,tropical storm,0,45,1006,,,5
Juliet-1978,Juliet,10/9/1978 6:00,1978,10,9,6,19.7,-62,19.3,-60.9,tropical storm,0,45,1006,,,6
Juliet-1978,Juliet,10/9/1978 12:00,1978,10,9,12,19.9,-63,19.7,-62,tropical storm,0,45,1006,,,7
Juliet-1978,Juliet,10/9/1978 18:00,1978,10,9,18,20.3,-64.2,19.9,-63,tropical storm,0,45,1006,,,8
Juliet-1978,Juliet,10/10/1978 0:00,1978,10,10,0,20.9,-65.4,20.3,-64.2,tropical storm,0,45,1006,,,9
Juliet-1978,Juliet,10/10/1978 6:00,1978,10,10,6,21.7,-67,20.9,-65.4,tropical storm,0,45,1006,,,10
Juliet-1978,Juliet,10/10/1978 12:00,1978,10,10,12,22.8,-68.8,21.7,-67,tropical storm,0,45,1006,,,11
Juliet-1978,Juliet,10/10/1978 18:00,1978,10,10,18,24.3,-70.1,22.8,-68.8,tropical storm,0,45,1006,,,12
Juliet-1978,Juliet,10/11/1978 0:00,1978,10,11,0,26.2,-70.9,24.3,-70.1,tropical storm,0,45,1006,,,13
Juliet-1978,Juliet,10/11/1978 6:00,1978,10,11,6,28.3,-71,26.2,-70.9,tropical storm,0,40,1006,,,14
Juliet-1978,Juliet,10/11/1978 12:00,1978,10,11,12,30.2,-69.9,28.3,-71,tropical storm,0,35,1006,,,15
Ana-1979,Ana,6/19/1979 12:00,1979,6,19,12,10,-45,10,-45,tropical depression,-1,25,1011,,,0
Ana-1979,Ana,6/19/1979 18:00,1979,6,19,18,10.2,-46,10,-45,tropical depression,-1,25,1011,,,1
Ana-1979,Ana,6/20/1979 0:00,1979,6,20,0,10.5,-47,10.2,-46,tropical depression,-1,25,1010,,,2
Ana-1979,Ana,6/20/1979 6:00,1979,6,20,6,10.9,-48.1,10.5,-47,tropical depression,-1,25,1010,,,3
Ana-1979,Ana,6/20/1979 12:00,1979,6,20,12,11.3,-49.2,10.9,-48.1,tropical depression,-1,25,1010,,,4
Ana-1979,Ana,6/20/1979 18:00,1979,6,20,18,11.8,-50.2,11.3,-49.2,tropical depression,-1,25,1009,,,5
Ana-1979,Ana,6/21/1979 0:00,1979,6,21,0,12.3,-51.1,11.8,-50.2,tropical depression,-1,30,1009,,,6
Ana-1979,Ana,6/21/1979 6:00,1979,6,21,6,12.9,-51.9,12.3,-51.1,tropical depression,-1,30,1008,,,7
Ana-1979,Ana,6/21/1979 12:00,1979,6,21,12,13.5,-52.7,12.9,-51.9,tropical depression,-1,30,1008,,,8
Ana-1979,Ana,6/21/1979 18:00,1979,6,21,18,13.9,-53.5,13.5,-52.7,tropical depression,-1,30,1007,,,9
Ana-1979,Ana,6/22/1979 0:00,1979,6,22,0,14.2,-54.7,13.9,-53.5,tropical storm,0,35,1007,,,10
Ana-1979,Ana,6/22/1979 6:00,1979,6,22,6,14.2,-55.8,14.2,-54.7,tropical storm,0,40,1005,,,11
Ana-1979,Ana,6/22/1979 12:00,1979,6,22,12,14.2,-56.9,14.2,-55.8,tropical storm,0,50,1006,,,12
Ana-1979,Ana,6/22/1979 18:00,1979,6,22,18,14.1,-58.3,14.2,-56.9,tropical storm,0,40,1008,,,13
Ana-1979,Ana,6/23/1979 0:00,1979,6,23,0,14.1,-59.8,14.1,-58.3,tropical storm,0,35,1010,,,14
Ana-1979,Ana,6/23/1979 6:00,1979,6,23,6,14,-61.3,14.1,-59.8,tropical depression,-1,30,1012,,,15
Ana-1979,Ana,6/23/1979 12:00,1979,6,23,12,14,-62.8,14,-61.3,tropical depression,-1,25,1012,,,16
Ana-1979,Ana,6/23/1979 18:00,1979,6,23,18,14,-64.5,14,-62.8,tropical depression,-1,25,1012,,,17
Ana-1979,Ana,6/24/1979 0:00,1979,6,24,0,14,-66.2,14,-64.5,tropical depression,-1,25,1012,,,18
Bob-1979,Bob,7/9/1979 12:00,1979,7,9,12,22,-96,22,-96,tropical depression,-1,20,1012,,,0
Bob-1979,Bob,7/9/1979 18:00,1979,7,9,18,22.5,-95.3,22,-96,tropical depression,-1,25,1010,,,1
Bob-1979,Bob,7/10/1979 0:00,1979,7,10,0,23,-94.6,22.5,-95.3,tropical depression,-1,30,1007,,,2
Bob-1979,Bob,7/10/1979 6:00,1979,7,10,6,23.5,-93.8,23,-94.6,tropical storm,0,35,1004,,,3
Bob-1979,Bob,7/10/1979 12:00,1979,7,10,12,24,-93,23.5,-93.8,tropical storm,0,50,998,,,4
Bob-1979,Bob,7/10/1979 18:00,1979,7,10,18,25,-92.3,24,-93,tropical storm,0,55,996,,,5
Bob-1979,Bob,7/11/1979 0:00,1979,7,11,0,26.2,-91.6,25,-92.3,hurricane,1,65,988,,,6
Bob-1979,Bob,7/11/1979 6:00,1979,7,11,6,27.8,-91.1,26.2,-91.6,hurricane,1,65,991,,,7
Bob-1979,Bob,7/11/1979 12:00,1979,7,11,12,29.1,-90.6,27.8,-91.1,hurricane,1,65,986,,,8
Bob-1979,Bob,7/11/1979 18:00,1979,7,11,18,31,-90.2,29.1,-90.6,tropical storm,0,40,992,,,9
Bob-1979,Bob,7/12/1979 0:00,1979,7,12,0,32.5,-89.9,31,-90.2,tropical depression,-1,30,998,,,10
Bob-1979,Bob,7/12/1979 6:00,1979,7,12,6,34,-89.7,32.5,-89.9,tropical depression,-1,25,1002,,,11
Bob-1979,Bob,7/12/1979 12:00,1979,7,12,12,35.9,-89.1,34,-89.7,tropical depression,-1,25,1004,,,12
Bob-1979,Bob,7/12/1979 18:00,1979,7,12,18,37.2,-87.8,35.9,-89.1,tropical depression,-1,25,1006,,,13
Bob-1979,Bob,7/13/1979 0:00,1979,7,13,0,38.5,-86.5,37.2,-87.8,tropical depression,-1,25,1006,,,14
Bob-1979,Bob,7/13/1979 6:00,1979,7,13,6,38.8,-85.3,38.5,-86.5,tropical depression,-1,25,1006,,,15
Bob-1979,Bob,7/13/1979 12:00,1979,7,13,12,39,-84,38.8,-85.3,tropical depression,-1,25,1007,,,16
Bob-1979,Bob,7/13/1979 18:00,1979,7,13,18,39,-82.7,39,-84,tropical depression,-1,25,1008,,,17
Bob-1979,Bob,7/14/1979 0:00,1979,7,14,0,39,-81.3,39,-82.7,tropical depression,-1,20,1009,,,18
Bob-1979,Bob,7/14/1979 6:00,1979,7,14,6,38.7,-80.1,39,-81.3,tropical depression,-1,20,1009,,,19
Bob-1979,Bob,7/14/1979 12:00,1979,7,14,12,38.3,-78.8,38.7,-80.1,tropical depression,-1,20,1010,,,20
Bob-1979,Bob,7/14/1979 18:00,1979,7,14,18,37.9,-77.7,38.3,-78.8,tropical depression,-1,20,1010,,,21
Bob-1979,Bob,7/15/1979 0:00,1979,7,15,0,37.5,-76.5,37.9,-77.7,tropical depression,-1,20,1011,,,22
Bob-1979,Bob,7/15/1979 6:00,1979,7,15,6,36.8,-76.3,37.5,-76.5,tropical depression,-1,20,1011,,,23
Bob-1979,Bob,7/15/1979 12:00,1979,7,15,12,36,-76,36.8,-76.3,tropical depression,-1,20,1012,,,24
Bob-1979,Bob,7/15/1979 18:00,1979,7,15,18,35,-76.3,36,-76,tropical depression,-1,20,1012,,,25
Bob-1979,Bob,7/16/1979 0:00,1979,7,16,0,34,-76.5,35,-76.3,tropical depression,-1,20,1013,,,26
Bob-1979,Bob,7/16/1979 6:00,1979,7,16,6,33.5,-75.8,34,-76.5,tropical depression,-1,20,1013,,,27
Bob-1979,Bob,7/16/1979 12:00,1979,7,16,12,33,-75,33.5,-75.8,tropical depression,-1,20,1014,,,28
Claudette-1979,Claudette,7/15/1979 12:00,1979,7,15,12,12.5,-46.3,12.5,-46.3,tropical depression,-1,20,1014,,,0
Claudette-1979,Claudette,7/15/1979 18:00,1979,7,15,18,12.8,-48.4,12.5,-46.3,tropical depression,-1,20,1014,,,1
Claudette-1979,Claudette,7/16/1979 0:00,1979,7,16,0,13.4,-50.4,12.8,-48.4,tropical depression,-1,25,1012,,,2
Claudette-1979,Claudette,7/16/1979 6:00,1979,7,16,6,14.6,-52.1,13.4,-50.4,tropical depression,-1,25,1012,,,3
Claudette-1979,Claudette,7/16/1979 12:00,1979,7,16,12,15.7,-53.8,14.6,-52.1,tropical depression,-1,30,1011,,,4
Claudette-1979,Claudette,7/16/1979 18:00,1979,7,16,18,16.5,-55.5,15.7,-53.8,tropical depression,-1,30,1011,,,5
Claudette-1979,Claudette,7/17/1979 0:00,1979,7,17,0,17,-57.2,16.5,-55.5,tropical depression,-1,30,1011,,,6
Claudette-1979,Claudette,7/17/1979 6:00,1979,7,17,6,17.5,-58.8,17,-57.2,tropical depression,-1,30,1011,,,7
Claudette-1979,Claudette,7/17/1979 12:00,1979,7,17,12,17.8,-60.3,17.5,-58.8,tropical storm,0,35,1011,,,8
Claudette-1979,Claudette,7/17/1979 18:00,1979,7,17,18,18,-62.1,17.8,-60.3,tropical storm,0,40,1010,,,9
Claudette-1979,Claudette,7/18/1979 0:00,1979,7,18,0,18.2,-63.8,18,-62.1,tropical storm,0,35,1010,,,10
Claudette-1979,Claudette,7/18/1979 6:00,1979,7,18,6,18.3,-65.4,18.2,-63.8,tropical depression,-1,30,1011,,,11
Claudette-1979,Claudette,7/18/1979 12:00,1979,7,18,12,18.4,-67,18.3,-65.4,tropical depression,-1,30,1011,,,12
Claudette-1979,Claudette,7/18/1979 18:00,1979,7,18,18,18.5,-68.5,18.4,-67,tropical depression,-1,25,1012,,,13
Claudette-1979,Claudette,7/19/1979 0:00,1979,7,19,0,18.7,-69.5,18.5,-68.5,tropical depression,-1,20,1012,,,14
Claudette-1979,Claudette,7/19/1979 6:00,1979,7,19,6,18.8,-70.5,18.7,-69.5,tropical depression,-1,20,1012,,,15
Claudette-1979,Claudette,7/19/1979 12:00,1979,7,19,12,18.8,-71.4,18.8,-70.5,tropical depression,-1,20,1012,,,16
Claudette-1979,Claudette,7/19/1979 18:00,1979,7,19,18,19,-72.4,18.8,-71.4,tropical depression,-1,20,1012,,,17
Claudette-1979,Claudette,7/20/1979 0:00,1979,7,20,0,19,-73.3,19,-72.4,tropical depression,-1,20,1013,,,18
Claudette-1979,Claudette,7/20/1979 6:00,1979,7,20,6,19.2,-74.7,19,-73.3,tropical depression,-1,20,1013,,,19
Claudette-1979,Claudette,7/20/1979 12:00,1979,7,20,12,19.5,-76.7,19.2,-74.7,tropical depression,-1,20,1013,,,20
Claudette-1979,Claudette,7/20/1979 18:00,1979,7,20,18,20,-78.7,19.5,-76.7,tropical depression,-1,20,1013,,,21
Claudette-1979,Claudette,7/21/1979 0:00,1979,7,21,0,20.6,-80.4,20,-78.7,tropical depression,-1,20,1013,,,22
Claudette-1979,Claudette,7/21/1979 6:00,1979,7,21,6,21.4,-82.2,20.6,-80.4,tropical depression,-1,25,1013,,,23
Claudette-1979,Claudette,7/21/1979 12:00,1979,7,21,12,22.1,-83.5,21.4,-82.2,tropical depression,-1,30,1012,,,24
Claudette-1979,Claudette,7/21/1979 18:00,1979,7,21,18,22.8,-85,22.1,-83.5,tropical depression,-1,30,1010,,,25
Claudette-1979,Claudette,7/22/1979 0:00,1979,7,22,0,23.5,-86.5,22.8,-85,tropical depression,-1,30,1007,,,26
Claudette-1979,Claudette,7/22/1979 6:00,1979,7,22,6,24,-87.4,23.5,-86.5,tropical depression,-1,30,1007,,,27
Claudette-1979,Claudette,7/22/1979 12:00,1979,7,22,12,24.5,-88.5,24,-87.4,tropical depression,-1,30,1007,,,28
Claudette-1979,Claudette,7/22/1979 18:00,1979,7,22,18,25,-89.5,24.5,-88.5,tropical depression,-1,30,1006,,,29
Claudette-1979,Claudette,7/23/1979 0:00,1979,7,23,0,25.4,-90.5,25,-89.5,tropical depression,-1,30,1005,,,30
Claudette-1979,Claudette,7/23/1979 6:00,1979,7,23,6,25.9,-91.4,25.4,-90.5,tropical depression,-1,30,1004,,,31
Claudette-1979,Claudette,7/23/1979 12:00,1979,7,23,12,26.4,-92.4,25.9,-91.4,tropical storm,0,35,1003,,,32
Claudette-1979,Claudette,7/23/1979 18:00,1979,7,23,18,26.9,-92.9,26.4,-92.4,tropical storm,0,35,1003,,,33
Claudette-1979,Claudette,7/24/1979 0:00,1979,7,24,0,27.5,-93.4,26.9,-92.9,tropical storm,0,35,1003,,,34
Claudette-1979,Claudette,7/24/1979 6:00,1979,7,24,6,28.3,-93.5,27.5,-93.4,tropical storm,0,40,1003,,,35
Claudette-1979,Claudette,7/24/1979 12:00,1979,7,24,12,28.8,-93.7,28.3,-93.5,tropical storm,0,45,1002,,,36
Claudette-1979,Claudette,7/24/1979 18:00,1979,7,24,18,29.6,-93.9,28.8,-93.7,tropical storm,0,45,1000,,,37
Claudette-1979,Claudette,7/25/1979 0:00,1979,7,25,0,30.3,-93.9,29.6,-93.9,tropical storm,0,40,997,,,38
Claudette-1979,Claudette,7/25/1979 6:00,1979,7,25,6,30.3,-94.3,30.3,-93.9,tropical storm,0,35,998,,,39
Claudette-1979,Claudette,7/25/1979 12:00,1979,7,25,12,30.5,-94.8,30.3,-94.3,tropical depression,-1,30,1000,,,40
Claudette-1979,Claudette,7/25/1979 18:00,1979,7,25,18,30.5,-95.2,30.5,-94.8,tropical depression,-1,30,1001,,,41
Claudette-1979,Claudette,7/26/1979 0:00,1979,7,26,0,30.2,-95.3,30.5,-95.2,tropical depression,-1,30,1001,,,42
Claudette-1979,Claudette,7/26/1979 6:00,1979,7,26,6,30.6,-95.1,30.2,-95.3,tropical depression,-1,30,1002,,,43
Claudette-1979,Claudette,7/26/1979 12:00,1979,7,26,12,30.8,-95.4,30.6,-95.1,tropical depression,-1,25,1003,,,44
Claudette-1979,Claudette,7/26/1979 18:00,1979,7,26,18,31.3,-96.3,30.8,-95.4,tropical depression,-1,25,1004,,,45
Claudette-1979,Claudette,7/27/1979 0:00,1979,7,27,0,31.8,-96.6,31.3,-96.3,tropical depression,-1,20,1004,,,46
Claudette-1979,Claudette,7/27/1979 6:00,1979,7,27,6,32.7,-96.4,31.8,-96.6,tropical depression,-1,20,1006,,,47
Claudette-1979,Claudette,7/27/1979 12:00,1979,7,27,12,34,-95.9,32.7,-96.4,tropical depression,-1,15,1007,,,48
Claudette-1979,Claudette,7/27/1979 18:00,1979,7,27,18,35.3,-95.3,34,-95.9,tropical depression,-1,15,1007,,,49
Claudette-1979,Claudette,7/28/1979 0:00,1979,7,28,0,36.4,-94.6,35.3,-95.3,tropical depression,-1,15,1007,,,50
Claudette-1979,Claudette,7/28/1979 6:00,1979,7,28,6,37.8,-93.4,36.4,-94.6,tropical depression,-1,15,1008,,,51
Claudette-1979,Claudette,7/28/1979 12:00,1979,7,28,12,38.6,-91,37.8,-93.4,tropical depression,-1,15,1009,,,52
Claudette-1979,Claudette,7/28/1979 18:00,1979,7,28,18,38.8,-88,38.6,-91,tropical depression,-1,15,1009,,,53
Claudette-1979,Claudette,7/29/1979 0:00,1979,7,29,0,39,-85.2,38.8,-88,tropical depression,-1,15,1010,,,54
Claudette-1979,Claudette,7/29/1979 6:00,1979,7,29,6,39,-82.8,39,-85.2,tropical depression,-1,15,1011,,,55
Claudette-1979,Claudette,7/29/1979 12:00,1979,7,29,12,39,-80.2,39,-82.8,tropical depression,-1,15,1011,,,56
David-1979,David,8/25/1979 12:00,1979,8,25,12,11.7,-36.1,11.7,-36.1,tropical depression,-1,25,1008,,,0
David-1979,David,8/25/1979 18:00,1979,8,25,18,11.7,-38.2,11.7,-36.1,tropical depression,-1,25,1007,,,1
David-1979,David,8/26/1979 0:00,1979,8,26,0,11.7,-40.3,11.7,-38.2,tropical depression,-1,30,1006,,,2
David-1979,David,8/26/1979 6:00,1979,8,26,6,11.6,-42.2,11.7,-40.3,tropical storm,0,35,1005,,,3
David-1979,David,8/26/1979 12:00,1979,8,26,12,11.6,-44,11.6,-42.2,tropical storm,0,40,1003,,,4
David-1979,David,8/26/1979 18:00,1979,8,26,18,11.6,-45.5,11.6,-44,tropical storm,0,45,998,,,5
David-1979,David,8/27/1979 0:00,1979,8,27,0,11.7,-47,11.6,-45.5,tropical storm,0,55,990,,,6
David-1979,David,8/27/1979 6:00,1979,8,27,6,11.8,-48.5,11.7,-47,hurricane,1,65,980,,,7
David-1979,David,8/27/1979 12:00,1979,8,27,12,11.8,-50,11.8,-48.5,hurricane,1,80,966,,,8
David-1979,David,8/27/1979 18:00,1979,8,27,18,11.9,-51.5,11.8,-50,hurricane,2,95,954,,,9
David-1979,David,8/28/1979 0:00,1979,8,28,0,12.2,-52.9,11.9,-51.5,hurricane,4,115,947,,,10
David-1979,David,8/28/1979 6:00,1979,8,28,6,12.5,-54.4,12.2,-52.9,hurricane,4,125,941,,,11
David-1979,David,8/28/1979 12:00,1979,8,28,12,12.8,-55.7,12.5,-54.4,hurricane,4,130,938,,,12
David-1979,David,8/28/1979 18:00,1979,8,28,18,13.2,-56.9,12.8,-55.7,hurricane,4,125,941,,,13
David-1979,David,8/29/1979 0:00,1979,8,29,0,13.7,-58,13.2,-56.9,hurricane,4,120,944,,,14
David-1979,David,8/29/1979 6:00,1979,8,29,6,14.2,-59.2,13.7,-58,hurricane,4,120,942,,,15
David-1979,David,8/29/1979 12:00,1979,8,29,12,14.8,-60.3,14.2,-59.2,hurricane,4,125,938,,,16
David-1979,David,8/29/1979 18:00,1979,8,29,18,15.3,-61.6,14.8,-60.3,hurricane,4,125,933,,,17
David-1979,David,8/30/1979 0:00,1979,8,30,0,15.6,-62.8,15.3,-61.6,hurricane,4,130,929,,,18
David-1979,David,8/30/1979 6:00,1979,8,30,6,16,-64.2,15.6,-62.8,hurricane,5,140,925,,,19
David-1979,David,8/30/1979 12:00,1979,8,30,12,16.3,-65.2,16,-64.2,hurricane,5,145,924,,,20
David-1979,David,8/30/1979 18:00,1979,8,30,18,16.6,-66.2,16.3,-65.2,hurricane,5,150,924,,,21
David-1979,David,8/31/1979 0:00,1979,8,31,0,16.8,-67.3,16.6,-66.2,hurricane,5,145,927,,,22
David-1979,David,8/31/1979 6:00,1979,8,31,6,17,-68.3,16.8,-67.3,hurricane,5,145,928,,,23
David-1979,David,8/31/1979 12:00,1979,8,31,12,17.2,-69.1,17,-68.3,hurricane,5,145,927,,,24
David-1979,David,8/31/1979 18:00,1979,8,31,18,17.9,-69.7,17.2,-69.1,hurricane,5,150,926,,,25
David-1979,David,9/1/1979 0:00,1979,9,1,0,18.8,-70.4,17.9,-69.7,hurricane,4,130,953,,,26
David-1979,David,9/1/1979 6:00,1979,9,1,6,19.3,-72,18.8,-70.4,hurricane,3,100,978,,,27
David-1979,David,9/1/1979 12:00,1979,9,1,12,19.7,-73.7,19.3,-72,hurricane,1,65,1002,,,28
David-1979,David,9/1/1979 18:00,1979,9,1,18,20.6,-74.6,19.7,-73.7,tropical storm,0,60,1002,,,29
David-1979,David,9/2/1979 0:00,1979,9,2,0,21.3,-75.2,20.6,-74.6,hurricane,1,65,997,,,30
David-1979,David,9/2/1979 6:00,1979,9,2,6,21.9,-75.5,21.3,-75.2,hurricane,1,70,990,,,31
David-1979,David,9/2/1979 12:00,1979,9,2,12,23,-76.3,21.9,-75.5,hurricane,1,70,984,,,32
David-1979,David,9/2/1979 18:00,1979,9,2,18,23.9,-77.4,23,-76.3,hurricane,1,75,979,,,33
David-1979,David,9/3/1979 0:00,1979,9,3,0,24.6,-78.2,23.9,-77.4,hurricane,1,80,976,,,34
David-1979,David,9/3/1979 6:00,1979,9,3,6,25.3,-79.1,24.6,-78.2,hurricane,1,80,974,,,35
David-1979,David,9/3/1979 12:00,1979,9,3,12,26.3,-79.6,25.3,-79.1,hurricane,2,85,973,,,36
David-1979,David,9/3/1979 18:00,1979,9,3,18,27.2,-80.2,26.3,-79.6,hurricane,2,85,972,,,37
David-1979,David,9/4/1979 0:00,1979,9,4,0,28,-80.5,27.2,-80.2,hurricane,2,85,971,,,38
David-1979,David,9/4/1979 6:00,1979,9,4,6,29.1,-80.8,28,-80.5,hurricane,2,85,970,,,39
David-1979,David,9/4/1979 12:00,1979,9,4,12,30.2,-80.9,29.1,-80.8,hurricane,2,85,970,,,40
David-1979,David,9/4/1979 18:00,1979,9,4,18,31.5,-81.2,30.2,-80.9,hurricane,1,80,970,,,41
David-1979,David,9/5/1979 0:00,1979,9,5,0,32.5,-81.1,31.5,-81.2,hurricane,1,65,972,,,42
David-1979,David,9/5/1979 6:00,1979,9,5,6,33.5,-80.9,32.5,-81.1,tropical storm,0,55,976,,,43
David-1979,David,9/5/1979 12:00,1979,9,5,12,34.9,-80.6,33.5,-80.9,tropical storm,0,45,980,,,44
David-1979,David,9/5/1979 18:00,1979,9,5,18,36.2,-80.1,34.9,-80.6,tropical storm,0,40,984,,,45
David-1979,David,9/6/1979 0:00,1979,9,6,0,37.6,-79.5,36.2,-80.1,tropical storm,0,40,987,,,46
David-1979,David,9/6/1979 6:00,1979,9,6,6,39.2,-78.5,37.6,-79.5,tropical storm,0,40,989,,,47
David-1979,David,9/6/1979 12:00,1979,9,6,12,41.5,-76.3,39.2,-78.5,tropical storm,0,40,991,,,48
Frederic-1979,Frederic,8/29/1979 6:00,1979,8,29,6,11,-25.5,11,-25.5,tropical depression,-1,25,1009,,,0
Frederic-1979,Frederic,8/29/1979 12:00,1979,8,29,12,11.1,-28,11,-25.5,tropical depression,-1,30,1009,,,1
Frederic-1979,Frederic,8/29/1979 18:00,1979,8,29,18,11.2,-30.5,11.1,-28,tropical depression,-1,30,1008,,,2
Frederic-1979,Frederic,8/30/1979 0:00,1979,8,30,0,11.3,-32.5,11.2,-30.5,tropical depression,-1,30,1007,,,3
Frederic-1979,Frederic,8/30/1979 6:00,1979,8,30,6,11.4,-34.2,11.3,-32.5,tropical depression,-1,30,1006,,,4
Frederic-1979,Frederic,8/30/1979 12:00,1979,8,30,12,11.5,-36,11.4,-34.2,tropical storm,0,35,1005,,,5
Frederic-1979,Frederic,8/30/1979 18:00,1979,8,30,18,11.6,-37.8,11.5,-36,tropical storm,0,40,1003,,,6
Frederic-1979,Frederic,8/31/1979 0:00,1979,8,31,0,11.7,-39.7,11.6,-37.8,tropical storm,0,45,1000,,,7
Frederic-1979,Frederic,8/31/1979 6:00,1979,8,31,6,11.8,-41.6,11.7,-39.7,tropical storm,0,50,997,,,8
Frederic-1979,Frederic,8/31/1979 12:00,1979,8,31,12,11.9,-43.5,11.8,-41.6,tropical storm,0,55,994,,,9
Frederic-1979,Frederic,8/31/1979 18:00,1979,8,31,18,12,-45.1,11.9,-43.5,tropical storm,0,55,991,,,10
Frederic-1979,Frederic,9/1/1979 0:00,1979,9,1,0,12.5,-47,12,-45.1,tropical storm,0,60,988,,,11
Frederic-1979,Frederic,9/1/1979 6:00,1979,9,1,6,12.9,-48.7,12.5,-47,hurricane,1,65,987,,,12
Frederic-1979,Frederic,9/1/1979 12:00,1979,9,1,12,13.3,-50.4,12.9,-48.7,hurricane,1,65,988,,,13
Frederic-1979,Frederic,9/1/1979 18:00,1979,9,1,18,13.8,-52.3,13.3,-50.4,hurricane,1,65,990,,,14
Frederic-1979,Frederic,9/2/1979 0:00,1979,9,2,0,14.3,-54.1,13.8,-52.3,tropical storm,0,60,992,,,15
Frederic-1979,Frederic,9/2/1979 6:00,1979,9,2,6,14.9,-55.5,14.3,-54.1,tropical storm,0,60,994,,,16
Frederic-1979,Frederic,9/2/1979 12:00,1979,9,2,12,15.5,-57.2,14.9,-55.5,tropical storm,0,60,996,,,17
Frederic-1979,Frederic,9/2/1979 18:00,1979,9,2,18,16.3,-58.8,15.5,-57.2,tropical storm,0,55,999,,,18
Frederic-1979,Frederic,9/3/1979 0:00,1979,9,3,0,16.7,-59.8,16.3,-58.8,tropical storm,0,55,1002,,,19
Frederic-1979,Frederic,9/3/1979 6:00,1979,9,3,6,17.1,-60.8,16.7,-59.8,tropical storm,0,55,1000,,,20
Frederic-1979,Frederic,9/3/1979 12:00,1979,9,3,12,17.5,-61.8,17.1,-60.8,tropical storm,0,50,999,,,21
Frederic-1979,Frederic,9/3/1979 18:00,1979,9,3,18,17.8,-62.8,17.5,-61.8,tropical storm,0,50,1000,,,22
Frederic-1979,Frederic,9/4/1979 0:00,1979,9,4,0,18,-63.8,17.8,-62.8,tropical storm,0,50,1002,,,23
Frederic-1979,Frederic,9/4/1979 6:00,1979,9,4,6,18.1,-64.8,18,-63.8,tropical storm,0,45,1003,,,24
Frederic-1979,Frederic,9/4/1979 12:00,1979,9,4,12,18.1,-65.8,18.1,-64.8,tropical storm,0,45,1004,,,25
Frederic-1979,Frederic,9/4/1979 18:00,1979,9,4,18,18.1,-66.8,18.1,-65.8,tropical storm,0,45,1005,,,26
Frederic-1979,Frederic,9/5/1979 0:00,1979,9,5,0,18,-67.8,18.1,-66.8,tropical storm,0,45,1006,,,27
Frederic-1979,Frederic,9/5/1979 6:00,1979,9,5,6,17.5,-68.7,18,-67.8,tropical storm,0,45,1007,,,28
